3.373899999999999864e+02	7.066666666666667140e+01
3.404420000000000073e+02	6.666666666666667140e+01
3.434940000000000282e+02	6.866666666666667140e+01
3.465439999999999827e+02	6.333333333333333570e+01
3.495910000000000082e+02	7.000000000000000000e+01
3.526399999999999864e+02	6.800000000000000000e+01
3.556870000000000118e+02	7.133333333333332860e+01
3.587309999999999945e+02	7.200000000000000000e+01
3.617760000000000105e+02	6.333333333333333570e+01
3.648210000000000264e+02	7.333333333333332860e+01
3.678620000000000232e+02	7.200000000000000000e+01
3.709039999999999964e+02	7.333333333333332860e+01
3.739440000000000168e+02	7.600000000000000000e+01
3.769839999999999804e+02	8.066666666666667140e+01
3.800210000000000150e+02	7.600000000000000000e+01
3.830570000000000164e+02	7.533333333333332860e+01
3.860950000000000273e+02	7.400000000000000000e+01
3.891290000000000191e+02	7.200000000000000000e+01
3.921619999999999777e+02	7.600000000000000000e+01
3.951960000000000264e+02	6.866666666666667140e+01
3.982280000000000086e+02	7.333333333333332860e+01
4.012579999999999814e+02	7.866666666666667140e+01
4.042869999999999777e+02	8.266666666666667140e+01
4.073149999999999977e+02	1.013333333333333286e+02
4.103419999999999845e+02	1.106666666666666714e+02
4.133690000000000282e+02	1.200000000000000000e+02
4.163940000000000055e+02	1.126666666666666714e+02
4.194180000000000064e+02	9.666666666666667140e+01
4.224409999999999741e+02	8.133333333333332860e+01
4.254639999999999986e+02	7.600000000000000000e+01
4.284850000000000136e+02	7.800000000000000000e+01
4.315049999999999955e+02	6.866666666666667140e+01
4.345219999999999914e+02	7.333333333333332860e+01
4.375409999999999968e+02	7.000000000000000000e+01
4.405579999999999927e+02	6.200000000000000000e+01
4.435740000000000123e+02	6.133333333333333570e+01
4.465869999999999891e+02	6.200000000000000000e+01
4.496019999999999754e+02	5.933333333333333570e+01
4.526129999999999995e+02	5.933333333333333570e+01
4.556250000000000000e+02	6.600000000000000000e+01
4.586349999999999909e+02	6.200000000000000000e+01
4.616449999999999818e+02	6.066666666666666430e+01
4.646519999999999868e+02	6.600000000000000000e+01
4.676610000000000014e+02	5.933333333333333570e+01
4.706659999999999968e+02	6.333333333333333570e+01
4.736700000000000159e+02	5.866666666666666430e+01
4.766759999999999877e+02	6.666666666666667140e+01
4.796779999999999973e+02	6.866666666666667140e+01
4.826789999999999736e+02	5.933333333333333570e+01
4.856800000000000068e+02	6.266666666666666430e+01
4.886789999999999736e+02	6.200000000000000000e+01
4.916779999999999973e+02	6.333333333333333570e+01
4.946750000000000114e+02	6.800000000000000000e+01
4.976720000000000255e+02	6.866666666666667140e+01
5.006669999999999732e+02	7.266666666666667140e+01
5.036619999999999777e+02	7.666666666666667140e+01
5.066549999999999727e+02	7.400000000000000000e+01
5.096480000000000246e+02	7.600000000000000000e+01
5.126390000000000100e+02	7.000000000000000000e+01
5.156299999999999955e+02	7.266666666666667140e+01
5.186169999999999618e+02	7.266666666666667140e+01
5.216059999999999945e+02	6.400000000000000000e+01
5.245940000000000509e+02	6.200000000000000000e+01
5.275779999999999745e+02	6.800000000000000000e+01
5.305639999999999645e+02	6.466666666666667140e+01
5.335489999999999782e+02	6.466666666666667140e+01
5.365299999999999727e+02	6.666666666666667140e+01
5.395130000000000337e+02	6.733333333333332860e+01
5.424930000000000518e+02	6.466666666666667140e+01
5.454719999999999800e+02	6.000000000000000000e+01
5.484519999999999982e+02	6.400000000000000000e+01
5.514279999999999973e+02	6.200000000000000000e+01
5.544039999999999964e+02	6.333333333333333570e+01
5.573809999999999718e+02	6.466666666666667140e+01
5.603550000000000182e+02	6.333333333333333570e+01
5.633279999999999745e+02	6.066666666666666430e+01
5.662999999999999545e+02	5.933333333333333570e+01
5.692709999999999582e+02	6.000000000000000000e+01
5.722409999999999854e+02	5.866666666666666430e+01
5.752100000000000364e+02	6.333333333333333570e+01
5.781779999999999973e+02	6.133333333333333570e+01
5.811459999999999582e+02	5.533333333333333570e+01
5.841119999999999663e+02	6.266666666666666430e+01
5.870769999999999982e+02	6.066666666666666430e+01
5.900410000000000537e+02	6.600000000000000000e+01
5.930049999999999955e+02	6.866666666666667140e+01
5.959650000000000318e+02	6.533333333333332860e+01
5.989260000000000446e+02	7.133333333333332860e+01
6.018869999999999436e+02	7.133333333333332860e+01
6.048440000000000509e+02	7.266666666666667140e+01
6.078020000000000209e+02	8.000000000000000000e+01
6.107580000000000382e+02	8.600000000000000000e+01
6.137140000000000555e+02	8.533333333333332860e+01
6.166680000000000064e+02	8.533333333333332860e+01
6.196230000000000473e+02	8.000000000000000000e+01
6.225739999999999554e+02	7.666666666666667140e+01
6.255249999999999773e+02	8.266666666666667140e+01
6.284769999999999754e+02	7.533333333333332860e+01
6.314260000000000446e+02	7.333333333333332860e+01
6.343730000000000473e+02	7.600000000000000000e+01
6.373200000000000500e+02	7.400000000000000000e+01
6.402659999999999627e+02	7.200000000000000000e+01
6.432110000000000127e+02	6.866666666666667140e+01
6.461549999999999727e+02	8.000000000000000000e+01
6.490979999999999563e+02	7.800000000000000000e+01
6.520399999999999636e+02	7.733333333333332860e+01
6.549809999999999945e+02	7.600000000000000000e+01
6.579210000000000491e+02	8.133333333333332860e+01
6.608609999999999900e+02	8.200000000000000000e+01
6.637989999999999782e+02	8.666666666666667140e+01
6.667359999999999900e+02	7.866666666666667140e+01
6.696710000000000491e+02	8.666666666666667140e+01
6.726059999999999945e+02	8.066666666666667140e+01
6.755399999999999636e+02	8.666666666666667140e+01
6.784719999999999800e+02	7.466666666666667140e+01
6.814039999999999964e+02	7.666666666666667140e+01
6.843339999999999463e+02	7.466666666666667140e+01
6.872649999999999864e+02	7.133333333333332860e+01
6.901920000000000073e+02	7.400000000000000000e+01
6.931190000000000282e+02	7.933333333333332860e+01
6.960470000000000255e+02	7.533333333333332860e+01
6.989719999999999800e+02	6.933333333333332860e+01
7.018959999999999582e+02	6.533333333333332860e+01
7.048189999999999600e+02	7.266666666666667140e+01
7.077430000000000518e+02	6.733333333333332860e+01
7.106639999999999873e+02	6.800000000000000000e+01
7.135839999999999463e+02	6.133333333333333570e+01
7.165030000000000427e+02	7.333333333333332860e+01
7.194210000000000491e+02	6.800000000000000000e+01
7.223390000000000555e+02	6.400000000000000000e+01
7.252549999999999955e+02	7.133333333333332860e+01
7.281689999999999827e+02	6.733333333333332860e+01
7.310829999999999700e+02	6.266666666666666430e+01
7.339969999999999573e+02	6.600000000000000000e+01
7.369089999999999918e+02	6.800000000000000000e+01
7.398189999999999600e+02	6.533333333333332860e+01
7.427300000000000182e+02	6.333333333333333570e+01
7.456390000000000100e+02	7.000000000000000000e+01
7.485460000000000491e+02	7.266666666666667140e+01
7.514539999999999509e+02	6.200000000000000000e+01
7.543590000000000373e+02	6.600000000000000000e+01
7.572630000000000337e+02	6.666666666666667140e+01
7.601680000000000064e+02	6.666666666666667140e+01
7.630700000000000500e+02	6.200000000000000000e+01
7.659719999999999800e+02	6.866666666666667140e+01
7.688740000000000236e+02	6.600000000000000000e+01
7.717730000000000246e+02	6.333333333333333570e+01
7.746720000000000255e+02	6.800000000000000000e+01
7.775689999999999600e+02	6.800000000000000000e+01
7.804660000000000082e+02	6.733333333333332860e+01
7.833619999999999663e+02	6.733333333333332860e+01
7.862559999999999718e+02	6.266666666666666430e+01
7.891499999999999773e+02	6.600000000000000000e+01
7.920430000000000064e+02	7.400000000000000000e+01
7.949349999999999454e+02	6.800000000000000000e+01
7.978239999999999554e+02	6.800000000000000000e+01
8.007140000000000555e+02	7.066666666666667140e+01
8.036029999999999518e+02	7.133333333333332860e+01
8.064890000000000327e+02	7.000000000000000000e+01
8.093769999999999527e+02	6.800000000000000000e+01
8.122630000000000337e+02	6.933333333333332860e+01
8.151459999999999582e+02	7.066666666666667140e+01
8.180289999999999964e+02	7.333333333333332860e+01
8.209130000000000109e+02	7.066666666666667140e+01
8.237930000000000064e+02	7.333333333333332860e+01
8.266749999999999545e+02	7.200000000000000000e+01
8.295539999999999736e+02	7.466666666666667140e+01
8.324320000000000164e+02	6.933333333333332860e+01
8.353089999999999691e+02	7.666666666666667140e+01
8.381849999999999454e+02	6.866666666666667140e+01
8.410599999999999454e+02	7.466666666666667140e+01
8.439339999999999691e+02	6.800000000000000000e+01
8.468079999999999927e+02	7.333333333333332860e+01
8.496799999999999500e+02	6.933333333333332860e+01
8.525510000000000446e+02	7.600000000000000000e+01
8.554220000000000255e+02	6.866666666666667140e+01
8.582920000000000300e+02	6.800000000000000000e+01
8.611599999999999682e+02	6.800000000000000000e+01
8.640259999999999536e+02	7.400000000000000000e+01
8.668930000000000291e+02	7.133333333333332860e+01
8.697590000000000146e+02	6.866666666666667140e+01
8.726219999999999573e+02	7.333333333333332860e+01
8.754859999999999900e+02	6.800000000000000000e+01
8.783469999999999800e+02	7.066666666666667140e+01
8.812100000000000364e+02	7.000000000000000000e+01
8.840689999999999600e+02	7.000000000000000000e+01
8.869279999999999973e+02	6.933333333333332860e+01
8.897870000000000346e+02	7.266666666666667140e+01
8.926440000000000055e+02	7.266666666666667140e+01
8.955000000000000000e+02	6.933333333333332860e+01
8.983550000000000182e+02	7.333333333333332860e+01
9.012079999999999700e+02	7.200000000000000000e+01
9.040620000000000118e+02	7.000000000000000000e+01
9.069139999999999873e+02	6.466666666666667140e+01
9.097649999999999864e+02	7.066666666666667140e+01
9.126150000000000091e+02	6.733333333333332860e+01
9.154650000000000318e+02	7.133333333333332860e+01
9.183129999999999882e+02	6.733333333333332860e+01
9.211589999999999918e+02	7.266666666666667140e+01
9.240049999999999955e+02	7.400000000000000000e+01
9.268509999999999991e+02	7.333333333333332860e+01
9.296939999999999600e+02	7.266666666666667140e+01
9.325380000000000109e+02	7.200000000000000000e+01
9.353790000000000191e+02	7.333333333333332860e+01
9.382210000000000036e+02	7.600000000000000000e+01
9.410610000000000355e+02	7.133333333333332860e+01
9.438990000000000009e+02	7.066666666666667140e+01
9.467390000000000327e+02	7.800000000000000000e+01
9.495750000000000455e+02	7.133333333333332860e+01
9.524109999999999445e+02	7.133333333333332860e+01
9.552459999999999809e+02	7.666666666666667140e+01
9.580789999999999509e+02	7.400000000000000000e+01
9.609120000000000346e+02	7.400000000000000000e+01
9.637450000000000045e+02	7.333333333333332860e+01
9.665760000000000218e+02	7.400000000000000000e+01
9.694059999999999491e+02	7.466666666666667140e+01
9.722350000000000136e+02	7.200000000000000000e+01
9.750639999999999645e+02	7.733333333333332860e+01
9.778909999999999627e+02	7.200000000000000000e+01
9.807160000000000082e+02	7.533333333333332860e+01
9.835420000000000300e+02	6.733333333333332860e+01
9.863650000000000091e+02	7.333333333333332860e+01
9.891889999999999645e+02	7.733333333333332860e+01
9.920099999999999909e+02	7.133333333333332860e+01
9.948319999999999936e+02	7.933333333333332860e+01
9.976520000000000437e+02	7.333333333333332860e+01
1.000470000000000027e+03	7.933333333333332860e+01
1.003289999999999964e+03	8.133333333333332860e+01
1.006110000000000014e+03	7.733333333333332860e+01
1.008919999999999959e+03	7.933333333333332860e+01
1.011740000000000009e+03	7.600000000000000000e+01
1.014549999999999955e+03	7.800000000000000000e+01
1.017360000000000014e+03	7.933333333333332860e+01
1.020179999999999950e+03	7.866666666666667140e+01
1.022990000000000009e+03	7.733333333333332860e+01
1.025799999999999955e+03	8.133333333333332860e+01
1.028609999999999900e+03	7.733333333333332860e+01
1.031420000000000073e+03	8.133333333333332860e+01
1.034220000000000027e+03	8.400000000000000000e+01
1.037029999999999973e+03	8.566666666666667140e+01
1.039839999999999918e+03	8.600000000000000000e+01
1.042640000000000100e+03	8.200000000000000000e+01
1.045440000000000055e+03	8.200000000000000000e+01
1.048240000000000009e+03	8.800000000000000000e+01
1.051049999999999955e+03	9.066666666666667140e+01
1.053849999999999909e+03	8.600000000000000000e+01
1.056650000000000091e+03	8.666666666666667140e+01
1.059440000000000055e+03	8.000000000000000000e+01
1.062240000000000009e+03	8.466666666666667140e+01
1.065039999999999964e+03	8.666666666666667140e+01
1.067829999999999927e+03	9.733333333333332860e+01
1.070630000000000109e+03	9.266666666666667140e+01
1.073420000000000073e+03	9.133333333333332860e+01
1.076210000000000036e+03	8.466666666666667140e+01
1.079009999999999991e+03	8.933333333333332860e+01
1.081789999999999964e+03	8.733333333333332860e+01
1.084579999999999927e+03	9.266666666666667140e+01
1.087369999999999891e+03	9.200000000000000000e+01
1.090160000000000082e+03	8.866666666666667140e+01
1.092950000000000045e+03	8.866666666666667140e+01
1.095730000000000018e+03	8.866666666666667140e+01
1.098519999999999982e+03	9.333333333333332860e+01
1.101299999999999955e+03	9.000000000000000000e+01
1.104079999999999927e+03	9.066666666666667140e+01
1.106869999999999891e+03	8.266666666666667140e+01
1.109650000000000091e+03	9.266666666666667140e+01
1.112430000000000064e+03	9.133333333333332860e+01
1.115210000000000036e+03	9.666666666666667140e+01
1.117980000000000018e+03	9.000000000000000000e+01
1.120759999999999991e+03	9.133333333333332860e+01
1.123539999999999964e+03	9.133333333333332860e+01
1.126309999999999945e+03	9.000000000000000000e+01
1.129079999999999927e+03	9.066666666666667140e+01
1.131859999999999900e+03	9.200000000000000000e+01
1.134630000000000109e+03	8.800000000000000000e+01
1.137400000000000091e+03	9.266666666666667140e+01
1.140170000000000073e+03	9.000000000000000000e+01
1.142940000000000055e+03	9.066666666666667140e+01
1.145710000000000036e+03	8.466666666666667140e+01
1.148470000000000027e+03	9.066666666666667140e+01
1.151240000000000009e+03	9.200000000000000000e+01
1.154000000000000000e+03	9.200000000000000000e+01
1.156769999999999982e+03	8.733333333333332860e+01
1.159529999999999973e+03	8.866666666666667140e+01
1.162289999999999964e+03	8.733333333333332860e+01
1.165049999999999955e+03	8.600000000000000000e+01
1.167809999999999945e+03	9.600000000000000000e+01
1.170569999999999936e+03	9.133333333333332860e+01
1.173329999999999927e+03	9.333333333333332860e+01
1.176089999999999918e+03	9.866666666666667140e+01
1.178849999999999909e+03	9.266666666666667140e+01
1.181599999999999909e+03	9.466666666666667140e+01
1.184359999999999900e+03	9.466666666666667140e+01
1.187109999999999900e+03	9.400000000000000000e+01
1.189859999999999900e+03	1.013333333333333286e+02
1.192609999999999900e+03	9.466666666666667140e+01
1.195359999999999900e+03	9.933333333333332860e+01
1.198109999999999900e+03	9.733333333333332860e+01
1.200859999999999900e+03	9.266666666666667140e+01
1.203609999999999900e+03	1.086666666666666714e+02
1.206359999999999900e+03	1.013333333333333286e+02
1.209099999999999909e+03	1.100000000000000000e+02
1.211849999999999909e+03	9.533333333333332860e+01
1.214589999999999918e+03	9.600000000000000000e+01
1.217329999999999927e+03	1.013333333333333286e+02
1.220069999999999936e+03	1.073333333333333286e+02
1.222819999999999936e+03	1.053333333333333286e+02
1.225559999999999945e+03	1.120000000000000000e+02
1.228289999999999964e+03	1.080000000000000000e+02
1.231029999999999973e+03	1.100000000000000000e+02
1.233769999999999982e+03	1.066666666666666714e+02
1.236500000000000000e+03	1.133333333333333286e+02
1.239240000000000009e+03	1.106666666666666714e+02
1.241970000000000027e+03	1.053333333333333286e+02
1.244710000000000036e+03	1.120000000000000000e+02
1.247440000000000055e+03	1.120000000000000000e+02
1.250170000000000073e+03	1.173333333333333286e+02
1.252900000000000091e+03	1.180000000000000000e+02
1.255630000000000109e+03	1.293333333333333428e+02
1.258359999999999900e+03	1.373333333333333428e+02
1.261089999999999918e+03	1.306666666666666572e+02
1.263809999999999945e+03	1.373333333333333428e+02
1.266539999999999964e+03	1.280000000000000000e+02
1.269259999999999991e+03	1.360000000000000000e+02
1.271990000000000009e+03	1.480000000000000000e+02
1.274710000000000036e+03	1.380000000000000000e+02
1.277430000000000064e+03	1.460000000000000000e+02
1.280150000000000091e+03	1.513333333333333428e+02
1.282869999999999891e+03	1.513333333333333428e+02
1.285589999999999918e+03	1.680000000000000000e+02
1.288309999999999945e+03	1.620000000000000000e+02
1.291019999999999982e+03	1.686666666666666572e+02
1.293740000000000009e+03	1.733333333333333428e+02
1.296450000000000045e+03	1.753333333333333428e+02
1.299170000000000073e+03	1.900000000000000000e+02
1.301880000000000109e+03	2.013333333333333428e+02
1.304589999999999918e+03	2.020000000000000000e+02
1.307309999999999945e+03	2.033333333333333428e+02
1.310019999999999982e+03	2.080000000000000000e+02
1.312720000000000027e+03	2.253333333333333428e+02
1.315430000000000064e+03	2.286666666666666572e+02
1.318140000000000100e+03	2.346666666666666572e+02
1.320849999999999909e+03	2.286666666666666572e+02
1.323549999999999955e+03	2.260000000000000000e+02
1.326259999999999991e+03	2.253333333333333428e+02
1.328960000000000036e+03	2.360000000000000000e+02
1.331660000000000082e+03	2.393333333333333428e+02
1.334359999999999900e+03	2.133333333333333428e+02
1.337059999999999945e+03	2.073333333333333428e+02
1.339759999999999991e+03	2.146666666666666572e+02
1.342460000000000036e+03	2.086666666666666572e+02
1.345160000000000082e+03	2.080000000000000000e+02
1.347859999999999900e+03	1.946666666666666572e+02
1.350549999999999955e+03	1.833333333333333428e+02
1.353250000000000000e+03	1.826666666666666572e+02
1.355940000000000055e+03	1.806666666666666572e+02
1.358640000000000100e+03	1.786666666666666572e+02
1.361329999999999927e+03	1.640000000000000000e+02
1.364019999999999982e+03	1.633333333333333428e+02
1.366710000000000036e+03	1.566666666666666572e+02
1.369400000000000091e+03	1.553333333333333428e+02
1.372089999999999918e+03	1.373333333333333428e+02
1.374769999999999982e+03	1.460000000000000000e+02
1.377460000000000036e+03	1.366666666666666572e+02
1.380150000000000091e+03	1.306666666666666572e+02
1.382829999999999927e+03	1.333333333333333428e+02
1.385509999999999991e+03	1.313333333333333428e+02
1.388200000000000045e+03	1.260000000000000000e+02
1.390880000000000109e+03	1.220000000000000000e+02
1.393559999999999945e+03	1.206666666666666714e+02
1.396240000000000009e+03	1.113333333333333286e+02
1.398920000000000073e+03	1.146666666666666714e+02
1.401599999999999909e+03	1.093333333333333286e+02
1.404269999999999982e+03	1.093333333333333286e+02
1.406950000000000045e+03	1.080000000000000000e+02
1.409619999999999891e+03	1.086666666666666714e+02
1.412299999999999955e+03	1.073333333333333286e+02
1.414970000000000027e+03	1.053333333333333286e+02
1.417640000000000100e+03	1.006666666666666714e+02
1.420319999999999936e+03	1.013333333333333286e+02
1.422990000000000009e+03	9.933333333333332860e+01
1.425660000000000082e+03	9.600000000000000000e+01
1.428319999999999936e+03	9.933333333333332860e+01
1.430990000000000009e+03	1.033333333333333286e+02
1.433660000000000082e+03	9.733333333333332860e+01
1.436319999999999936e+03	9.733333333333332860e+01
1.438990000000000009e+03	1.046666666666666714e+02
1.441650000000000091e+03	9.400000000000000000e+01
1.444309999999999945e+03	9.933333333333332860e+01
1.446980000000000018e+03	8.733333333333332860e+01
1.449640000000000100e+03	9.466666666666667140e+01
1.452299999999999955e+03	9.866666666666667140e+01
1.454960000000000036e+03	9.333333333333332860e+01
1.457619999999999891e+03	1.006666666666666714e+02
1.460269999999999982e+03	9.866666666666667140e+01
1.462930000000000064e+03	9.400000000000000000e+01
1.465589999999999918e+03	9.733333333333332860e+01
1.468240000000000009e+03	9.666666666666667140e+01
1.470890000000000100e+03	9.733333333333332860e+01
1.473549999999999955e+03	9.666666666666667140e+01
1.476200000000000045e+03	9.066666666666667140e+01
1.478849999999999909e+03	9.000000000000000000e+01
1.481500000000000000e+03	9.333333333333332860e+01
1.484150000000000091e+03	9.000000000000000000e+01
1.486799999999999955e+03	9.200000000000000000e+01
1.489440000000000055e+03	9.266666666666667140e+01
1.492089999999999918e+03	8.466666666666667140e+01
1.494730000000000018e+03	8.866666666666667140e+01
1.497380000000000109e+03	9.133333333333332860e+01
1.500019999999999982e+03	9.133333333333332860e+01
1.502660000000000082e+03	8.933333333333332860e+01
1.505299999999999955e+03	8.866666666666667140e+01
1.507940000000000055e+03	8.733333333333332860e+01
1.510579999999999927e+03	9.066666666666667140e+01
1.513220000000000027e+03	8.533333333333332860e+01
1.515859999999999900e+03	9.066666666666667140e+01
1.518500000000000000e+03	8.800000000000000000e+01
1.521130000000000109e+03	8.200000000000000000e+01
1.523769999999999982e+03	9.266666666666667140e+01
1.526400000000000091e+03	8.933333333333332860e+01
1.529039999999999964e+03	8.933333333333332860e+01
1.531670000000000073e+03	8.666666666666667140e+01
1.534299999999999955e+03	8.800000000000000000e+01
1.536930000000000064e+03	8.800000000000000000e+01
1.539559999999999945e+03	9.533333333333332860e+01
1.542190000000000055e+03	8.866666666666667140e+01
1.544819999999999936e+03	8.933333333333332860e+01
1.547440000000000055e+03	8.600000000000000000e+01
1.550069999999999936e+03	8.866666666666667140e+01
1.552690000000000055e+03	9.066666666666667140e+01
1.555319999999999936e+03	9.133333333333332860e+01
1.557940000000000055e+03	9.266666666666667140e+01
1.560559999999999945e+03	8.200000000000000000e+01
1.563180000000000064e+03	9.000000000000000000e+01
1.565799999999999955e+03	8.866666666666667140e+01
1.568420000000000073e+03	8.666666666666667140e+01
1.571039999999999964e+03	9.333333333333332860e+01
1.573660000000000082e+03	8.466666666666667140e+01
1.576269999999999982e+03	8.533333333333332860e+01
1.578890000000000100e+03	8.933333333333332860e+01
1.581509999999999991e+03	8.400000000000000000e+01
1.584119999999999891e+03	8.533333333333332860e+01
1.586730000000000018e+03	8.666666666666667140e+01
1.589339999999999918e+03	8.600000000000000000e+01
1.591950000000000045e+03	8.733333333333332860e+01
1.594559999999999945e+03	8.600000000000000000e+01
1.597170000000000073e+03	8.666666666666667140e+01
1.599779999999999973e+03	8.800000000000000000e+01
1.602390000000000100e+03	7.933333333333332860e+01
1.605000000000000000e+03	9.200000000000000000e+01
1.607599999999999909e+03	8.466666666666667140e+01
1.610210000000000036e+03	8.266666666666667140e+01
1.612809999999999945e+03	8.066666666666667140e+01
1.615410000000000082e+03	8.800000000000000000e+01
1.618009999999999991e+03	8.600000000000000000e+01
1.620609999999999900e+03	8.400000000000000000e+01
1.623220000000000027e+03	9.333333333333332860e+01
1.625809999999999945e+03	8.466666666666667140e+01
1.628410000000000082e+03	8.533333333333332860e+01
1.631009999999999991e+03	9.000000000000000000e+01
1.633599999999999909e+03	8.066666666666667140e+01
1.636200000000000045e+03	8.400000000000000000e+01
1.638789999999999964e+03	8.600000000000000000e+01
1.641390000000000100e+03	9.000000000000000000e+01
1.643980000000000018e+03	8.466666666666667140e+01
1.646569999999999936e+03	8.333333333333332860e+01
1.649160000000000082e+03	8.333333333333332860e+01
1.651750000000000000e+03	8.600000000000000000e+01
1.654339999999999918e+03	8.466666666666667140e+01
1.656930000000000064e+03	8.266666666666667140e+01
1.659519999999999982e+03	8.400000000000000000e+01
1.662109999999999900e+03	9.133333333333332860e+01
1.664690000000000055e+03	8.600000000000000000e+01
1.667279999999999973e+03	8.600000000000000000e+01
1.669859999999999900e+03	8.066666666666667140e+01
1.672440000000000055e+03	8.200000000000000000e+01
1.675019999999999982e+03	7.866666666666667140e+01
1.677599999999999909e+03	8.200000000000000000e+01
1.680180000000000064e+03	8.200000000000000000e+01
1.682759999999999991e+03	8.666666666666667140e+01
1.685339999999999918e+03	8.066666666666667140e+01
1.687920000000000073e+03	8.266666666666667140e+01
1.690490000000000009e+03	8.333333333333332860e+01
1.693069999999999936e+03	8.266666666666667140e+01
1.695650000000000091e+03	8.600000000000000000e+01
1.698220000000000027e+03	8.200000000000000000e+01
1.700789999999999964e+03	8.800000000000000000e+01
1.703359999999999900e+03	8.666666666666667140e+01
1.705930000000000064e+03	8.400000000000000000e+01
1.708500000000000000e+03	8.333333333333332860e+01
1.711069999999999936e+03	8.400000000000000000e+01
1.713640000000000100e+03	7.933333333333332860e+01
1.716210000000000036e+03	8.333333333333332860e+01
1.718779999999999973e+03	8.400000000000000000e+01
1.721339999999999918e+03	8.266666666666667140e+01
1.723910000000000082e+03	8.466666666666667140e+01
1.726470000000000027e+03	8.200000000000000000e+01
1.729029999999999973e+03	8.400000000000000000e+01
1.731589999999999918e+03	8.866666666666667140e+01
1.734160000000000082e+03	8.533333333333332860e+01
1.736720000000000027e+03	8.466666666666667140e+01
1.739269999999999982e+03	8.200000000000000000e+01
1.741829999999999927e+03	8.466666666666667140e+01
1.744390000000000100e+03	7.733333333333332860e+01
1.746950000000000045e+03	8.200000000000000000e+01
1.749500000000000000e+03	7.933333333333332860e+01
1.752059999999999945e+03	7.800000000000000000e+01
